id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1285158438226427905,1285146674399072257,1595240623000,2020-07-20,17:23:43,SE Asia Standard Time,594191882,devianggrainil,💣,,"Bisa ga sih ga usah nonton langsung ni orang-orang? Lagi musim covid-19, ga ngikutin protokol lagi. Hedeh.",['dellamortee_'],[],[],0,0,0,[],[],https://twitter.com/DeviAnggrainiL/status/1285158438226427905,False,,0,,,,,,,"[{'user_id': '594191882', 'username': 'DeviAnggrainiL'}, {'user_id': '1273538742788059136', 'username': 'dellamortee_'}]",,,,
1285158437060374528,1285158437060374528,1595240623000,2020-07-20,17:23:43,SE Asia Standard Time,3171640176,milamariamey,MariaMey,,"Mentri BUMN Erick Thohir sebagai koordinator ketua pemulihan Ekonomi dan penanganan COVID-19.
 #BUMN
Ekonomi Maju BUMN Maju
#jokowi pic.twitter.com/ydEB8M4vTP",[],[],['https://pbs.twimg.com/media/EdXMyXUUEAE5jli.jpg'],1,1,3,"['#bumn', '#jokowi']",[],https://twitter.com/Milamariamey/status/1285158437060374528,False,,0,,,,,,,"[{'user_id': '3171640176', 'username': 'Milamariamey'}]",,,,
1285158436867637251,1285158436867637251,1595240623000,2020-07-20,17:23:43,SE Asia Standard Time,1085956684575621120,lazismumesir,LazismuMesir,,Seperti yang kita ketahui bahwa menyebarnya virus covid 19 yang masih berlanjut hingga saat ini memberi dampak yang cukup besar dalam bidang ekonomi terhadap mahasiswa Indonesia di Mesir.,[],[],[],1,0,0,[],[],https://twitter.com/LazismuMesir/status/1285158436867637251,False,,0,,,,,,,"[{'user_id': '1085956684575621120', 'username': 'LazismuMesir'}]",,,,
1285158436293029889,1285158436293029889,1595240622000,2020-07-20,17:23:42,SE Asia Standard Time,708888369346940928,zuhrahpluto,Galaksi Viral,,"REVIEW FILEM TRAIN TO BUSAN PENINSULA, PELAKON MALAYSIA TURUT BERLAKON FILEM INI TERBAIK. KLIK LINK INI UNTUK BACA >>>  https://galaksiviral.blogspot.com/2020/07/review-filem-train-to-busan-peninsula.html …
#kpop #BLACKPINK #Malaysia #PRU15 #BTSARMY #KEVIN #TrainToBusanPeninsula #COVID19 #WhatsApp #koreanmovie #Popular #BlackWidow #Mulan pic.twitter.com/cznDg1AoI4",[],['https://galaksiviral.blogspot.com/2020/07/review-filem-train-to-busan-peninsula.html'],['https://pbs.twimg.com/media/EdXLwQgVAAA2rhi.jpg'],0,0,1,"['#kpop', '#blackpink', '#malaysia', '#pru15', '#btsarmy', '#kevin', '#traintobusanpeninsula', '#covid19', '#whatsapp', '#koreanmovie', '#popular', '#blackwidow', '#mulan']",[],https://twitter.com/zuhrahpluto/status/1285158436293029889,False,,0,,,,,,,"[{'user_id': '708888369346940928', 'username': 'zuhrahpluto'}]",,,,
1285158392093261826,1285158392093261826,1595240612000,2020-07-20,17:23:32,SE Asia Standard Time,141515518,zlk69,𝓩ulkifli𝓝azri,,"Covid-19: 21 kes baharu, 1 kluster baharu dikesan  https://www.kosmo.com.my/2020/07/20/covid-19-21-kes-baharu-1-kluster-baharu-dikesan/ …",[],['https://www.kosmo.com.my/2020/07/20/covid-19-21-kes-baharu-1-kluster-baharu-dikesan/'],[],0,0,0,[],[],https://twitter.com/zlk69/status/1285158392093261826,False,,0,,,,,,,"[{'user_id': '141515518', 'username': 'zlk69'}]",,,,
1285158372480712704,1285158372480712704,1595240607000,2020-07-20,17:23:27,SE Asia Standard Time,384665134,pmisurakarta,PMI Kota Surakarta,,"#PMISolo tetap buka dan melayani 7x24 jam selama pandemi #COVID-19. Tetapi pada pukul 05.00 - 06.00 dan 17.00 - 18.30 WIB sementara waktu semua kegiatan diistirahatkan untuk sterilisasi gedung dengan spraying disinfectant.
.
Diluar waktu tersebut semua pelayanan kembali normal. pic.twitter.com/V8lhr9qJvH",[],[],['https://pbs.twimg.com/media/EdXMuTlVcAEf_6g.jpg'],0,1,2,"['#pmisolo', '#covid']",[],https://twitter.com/pmisurakarta/status/1285158372480712704,False,,0,,,,,,,"[{'user_id': '384665134', 'username': 'pmisurakarta'}]",,,,
1285158355892416515,1285158355892416515,1595240603000,2020-07-20,17:23:23,SE Asia Standard Time,1200735790222888962,hopsindonesia,HopsID,,Anak ini rela panjat dinding rumah sakit untuk jenguk ibunya kena covid-19  https://www.hops.id/anak-panjat-tembok-rumah-sakit-jenguk-ibunya-sakit-covid-19/ …,[],['https://www.hops.id/anak-panjat-tembok-rumah-sakit-jenguk-ibunya-sakit-covid-19/'],[],0,0,0,[],[],https://twitter.com/HopsIndonesia/status/1285158355892416515,False,,0,,,,,,,"[{'user_id': '1200735790222888962', 'username': 'HopsIndonesia'}]",,,,
1285158335696695298,1285158335696695298,1595240598000,2020-07-20,17:23:18,SE Asia Standard Time,1210864911057711106,roypani2,roy pani,,Pak @jokowi Resmi membentuk Tim Pemulihan Ekonomi dan Penanganan COVID-19. #JokowiTugaskanErick pic.twitter.com/7hkKvxzeyj,['jokowi'],[],['https://pbs.twimg.com/media/EdXMpiRUwAI0bEC.jpg'],0,0,0,['#jokowitugaskanerick'],[],https://twitter.com/roypani2/status/1285158335696695298,False,,0,,,,,,,"[{'user_id': '1210864911057711106', 'username': 'roypani2'}, {'user_id': '366987179', 'username': 'jokowi'}]",,,,
1285158330055290883,1285158046520369152,1595240597000,2020-07-20,17:23:17,SE Asia Standard Time,983533957709938688,tentanggolkar,Tentang Golkar,,"Harapannya jika masyarakat sudah menyadari dan lingkungan masyarakat mendukung untuk pencegahan Covid-19, maka Indonesia bisa segera dari pandemi Covid-19.

#Tentanggolkar
#PartaiGolkar
#GolkarIndonesia
#AirlanggaHartarto
#GolkarSolidLawanCovid-19
#LocalWisdom
#Covid-19",[],[],[],0,0,0,"['#tentanggolkar', '#partaigolkar', '#golkarindonesia', '#airlanggahartarto', '#golkarsolidlawancovid', '#localwisdom', '#covid']",[],https://twitter.com/TentangGolkar/status/1285158330055290883,False,,0,,,,,,,"[{'user_id': '983533957709938688', 'username': 'TentangGolkar'}]",,,,
1285158300896628736,1285158300896628736,1595240590000,2020-07-20,17:23:10,SE Asia Standard Time,1044416103076683776,pupr_bandaaceh,Dinas PUPR Kota Banda Aceh,,"Aminullah Perkuat Upaya Pencegahan Covid-19 di Banda Aceh – Banda Aceh – Wali Kota Banda Aceh, Aminullah Usman, menyatakan akan terus memperkuat upaya pencegahan Covid-1...  https://bandaacehkota.go.id/berita/22922/aminullah-perkuat-upaya-pencegahan-covid-19-di-banda-aceh.html … pic.twitter.com/Re5Fa5i3Dp",[],['https://bandaacehkota.go.id/berita/22922/aminullah-perkuat-upaya-pencegahan-covid-19-di-banda-aceh.html'],['https://pbs.twimg.com/media/EdXMqgxXoAIytfp.png'],0,0,0,[],[],https://twitter.com/PUPR_BandaAceh/status/1285158300896628736,False,,0,,,,,,,"[{'user_id': '1044416103076683776', 'username': 'PUPR_BandaAceh'}]",,,,
1285158266700312581,1285158266700312581,1595240582000,2020-07-20,17:23:02,SE Asia Standard Time,79130206,jpnncom,JPNN.com,,"Juru Bicara Gugus Tugas Percepatan Penanganan COVID-19 Kota Jayapura, Provinsi Papua, Ni Nyoman Sri Antari menyebutkan pasien positif COVID-19 di kota itu bertambah #Corona https://m.jpnn.com/news/pasien-covid-19-di-kota-jayapura-bertambah …",[],['https://m.jpnn.com/news/pasien-covid-19-di-kota-jayapura-bertambah'],[],0,0,0,['#corona'],[],https://twitter.com/jpnncom/status/1285158266700312581,False,,0,,,,,,,"[{'user_id': '79130206', 'username': 'jpnncom'}]",,,,
1285158230369460224,1285158230369460224,1595240573000,2020-07-20,17:22:53,SE Asia Standard Time,765922567,dannyh250,Daniel HAKIZIMANA,,Biravugwa ko I Nyamata mu Bugesera habonetse abarwayi ba COVID-19 . Minisitiri wa @RwandaHealth @DrDanielNgamije avuze ko bakiri gusesengura aya makuru  ibyavuye mu isesengura biratangazwa nimugoroba. #ntabearinjye #RwOT,"['rwandahealth', 'drdanielngamije']",[],[],0,1,1,"['#ntabearinjye', '#rwot']",[],https://twitter.com/Dannyh250/status/1285158230369460224,False,,0,,,,,,,"[{'user_id': '765922567', 'username': 'Dannyh250'}, {'user_id': '270434868', 'username': 'RwandaHealth'}, {'user_id': '1231313932876484609', 'username': 'DrDanielNgamije'}]",,,,
1285158191362260992,1285158191362260992,1595240564000,2020-07-20,17:22:44,SE Asia Standard Time,2183627970,mo_shole,Moh Sholehuddin,,Arahan Kapolres Bangkalan kepada Bhabinkamtibmas Polsek Burneh dan Polsek Sukolilo dalam penanganan covid-19.  pic.twitter.com/utOkYoiIaX,[],[],['https://pbs.twimg.com/media/EdXMjjMUEAA5-92.jpg'],0,0,0,[],[],https://twitter.com/mo_shole/status/1285158191362260992,False,,0,,,,,,,"[{'user_id': '2183627970', 'username': 'mo_shole'}]",,,,
1285158188455583745,1285158188455583745,1595240563000,2020-07-20,17:22:43,SE Asia Standard Time,1268257025022062592,nafissa93484266,Nafissa,,Kapolda Jatim bersama Forkopimda Jatim Tinjau Pondok Rehabilitasi dan Observasi Pasien Covid 19 di Gresik  https://twitter.com/HumasPoldaJatim/status/1285121090402914306 …,[],['https://twitter.com/HumasPoldaJatim/status/1285121090402914306'],[],0,0,4,[],[],https://twitter.com/Nafissa93484266/status/1285158188455583745,False,https://twitter.com/HumasPoldaJatim/status/1285121090402914306,0,,,,,,,"[{'user_id': '1268257025022062592', 'username': 'Nafissa93484266'}]",,,,
1285158167354109953,1285158167354109953,1595240558000,2020-07-20,17:22:38,SE Asia Standard Time,783598487485030401,priceisrightid,ThePriceIsRightID,,"Siapa nih yang kalau minta uang jajan sampai begini? 🤪 Pandemi #covid19 emang buat semua orang jenuh & butuh pemasukan lebih pastinya. Kalian mau dong dapet hadiah & uang tunai puluhan juta rupiah? Yuk daftar #PriceIsRightID !
Info daftar 087755562848 (WA) @OfficialGTVID pic.twitter.com/Lw3tWgMm01",['officialgtvid'],[],[],0,1,1,"['#covid19', '#priceisrightid']",[],https://twitter.com/PriceIsRightID/status/1285158167354109953,False,,1,,,,,,,"[{'user_id': '783598487485030401', 'username': 'PriceIsRightID'}, {'user_id': '82837341', 'username': 'OfficialGTVID'}]",,,,
1285158151738646530,1285158046520369152,1595240555000,2020-07-20,17:22:35,SE Asia Standard Time,983533957709938688,tentanggolkar,Tentang Golkar,,"Menurut Ketua Umum DPP Partai Golkar Airlangga Hartarto, Local Wisdom menjadi cara yang efektif untuk mengkampanyekan bahaya covid-19, terutama dengan adanya bantuan dari tokoh masyarakat setempat.",[],[],[],1,0,0,[],[],https://twitter.com/TentangGolkar/status/1285158151738646530,False,,0,,,,,,,"[{'user_id': '983533957709938688', 'username': 'TentangGolkar'}]",,,,
1285158146307010561,1285059532205375488,1595240553000,2020-07-20,17:22:33,SE Asia Standard Time,707399927156985856,c4k_tun_phd,"TUN AHMAD GAZALI, SH., M.Eng.,Ph.D.",,"Sudah lebih 2 minggu sejak presiden @jokowi minta kasus  Covid-19 turun,tapi Jatim masih relatif berwarna merah. Ayolah Rek,jalankan dgn nyaman protokol kesehatan,hindari tempat tertutup/keramaian agar lebih cepat kita putus penyebaran Covid-19 bagi kita bersama.

@SapawargaSby","['jatimpemprov', 'jokowi', 'sapawargasby']",[],[],0,0,0,[],[],https://twitter.com/C4k_Tun_PhD/status/1285158146307010561,False,,0,,,,,,,"[{'user_id': '707399927156985856', 'username': 'C4k_Tun_PhD'}, {'user_id': '771337601269714944', 'username': 'JatimPemprov'}, {'user_id': '366987179', 'username': 'jokowi'}, {'user_id': '288692148', 'username': 'SapawargaSby'}]",,,,
1285158142553100288,1285158142553100288,1595240552000,2020-07-20,17:22:32,SE Asia Standard Time,1102156526741934081,fujul1234,Muh.Fujul3,,*Kapolda Jatim Tinjau Pondok Rehabilitasi dan Observasi Pasien Covid 19 di Gresik*  pic.twitter.com/f07sMGqQi0,[],[],[],0,0,0,[],[],https://twitter.com/Fujul1234/status/1285158142553100288,False,,1,,,,,,,"[{'user_id': '1102156526741934081', 'username': 'Fujul1234'}]",,,,
1285158142490193921,1284964616301244416,1595240552000,2020-07-20,17:22:32,SE Asia Standard Time,104786529,thewhitesky_,noname,,"Mas tolong dijelaskan bagian “saya percaya covid-19 itu nyata, tapi TIDAK SEMENGERIKAN apa yg diberitakan media? Masnya dokter? Jgn buat asumsi masy jadi remehin virus ini klo tidak “SEMENGERIKAN INI” ga mungkin yg mati udah lbh dari 3000 orang.",['duniamanji'],[],[],0,1,2,[],[],https://twitter.com/thewhitesky_/status/1285158142490193921,False,,0,,,,,,,"[{'user_id': '104786529', 'username': 'thewhitesky_'}, {'user_id': '83040021', 'username': 'duniamanji'}]",,,,
1285158136655917058,1285158136655917058,1595240551000,2020-07-20,17:22:31,SE Asia Standard Time,901387470616444928,shidacullenn,pretty,,Soalan: apa benda yang mereka buat sampai ada orang sanggup mendajalkan orang2 hebat Malaysia ni? Tak sedar diri ke siapa yang kerja keras untuk tentang Covid-19? Yang buat benda ni kau layak keluar dari Malaysia  https://twitter.com/mrjameslabu/status/1285037881443020800 …,[],['https://twitter.com/mrjameslabu/status/1285037881443020800'],[],0,0,2,[],[],https://twitter.com/shidacullenn/status/1285158136655917058,False,https://twitter.com/MrJamesLabu/status/1285037881443020800,0,,,,,,,"[{'user_id': '901387470616444928', 'username': 'shidacullenn'}]",,,,
